"Date","PCE","Supply","Ambiguous","Demand"
1980 Q1,0.09010749225246,0.0553214229402379,0.0146325896947741,0.020153479617448
1980 Q2,0.0919635951045166,0.0508066809978528,0.016428059859463,0.0247288542472008
1980 Q3,0.0999130476663596,0.0514150506099808,0.0140805073663549,0.0344174896900238
1980 Q4,0.108949612222092,0.0526579197879986,0.0115911589694677,0.0447005334646253
1981 Q1,0.115694735179302,0.0591221184973121,0.0107607195845651,0.0458118970974246
1981 Q2,0.113458816696744,0.0613181805659411,0.00887927599152824,0.0432613601392743
1981 Q3,0.110969097491085,0.0636810059163189,0.0119979699069181,0.0352901216678484
1981 Q4,0.10243517244986,0.0628996929578563,0.0133903184289283,0.026145161063075
1982 Q1,0.0967211247518544,0.0630888041236583,0.015668465763327,0.017963854864869
1982 Q2,0.101801236424522,0.0753811252737151,0.0156975428851968,0.0107225682656104
1982 Q3,0.100913498447676,0.0813632452816829,0.0101986457341668,0.00935160743182662
1982 Q4,0.10227673176059,0.0746567878751621,0.014232107394413,0.0133878364910149
1983 Q1,0.0902881432605483,0.0605540421835155,0.0110284723579884,0.0187056287190443
1983 Q2,0.0725313831508798,0.0403549650850529,0.0121693511995972,0.0200070668662297
1983 Q3,0.0677041036502123,0.0276483666675867,0.0140427271994541,0.0260130097831715
1983 Q4,0.0570348508021822,0.0245701841604554,0.00853155475736597,0.0239331118843608
1984 Q1,0.0563719703380196,0.0260864902287736,0.00870321131680364,0.0215822687924423
1984 Q2,0.049748019857049,0.021791308041602,0.00757879909954216,0.0203779127159048
1984 Q3,0.0402395155816773,0.0238710523551151,0.00485989368130621,0.011508569545256
1984 Q4,0.0346468387374332,0.0192007510781256,0.00541247938491183,0.0100336082743958
1985 Q1,0.0349274880546982,0.0165738573285559,0.00642384453143918,0.011929786194703
1985 Q2,0.0432060996527443,0.023848444431868,0.0048312324895476,0.0145264227313287
1985 Q3,0.0431929419960488,0.0174190115697789,0.00673320741694088,0.019040723009329
1985 Q4,0.042806076117269,0.0195336574736988,0.00602428150530159,0.0172481371382686
1986 Q1,0.0500331117675755,0.0272389233547378,0.00592483914315399,0.0168693492696837
1986 Q2,0.0429867356090907,0.0217284484286071,0.00635568204940425,0.0149026051310793
1986 Q3,0.0438394988380022,0.0256463724160903,0.00371341042189339,0.0144797160000185
1986 Q4,0.0483065585636929,0.0222469543839866,0.00762980436325276,0.0184297998164536
1987 Q1,0.0400653906098609,0.0142986856332225,0.00643416364550024,0.0193325413311381
1987 Q2,0.0428501960251694,0.0147743415468843,0.00478845480303209,0.0232873996752529
1987 Q3,0.039237806936026,0.0143132419973649,0.00561064943803839,0.0193139155006227
1987 Q4,0.0373440010588863,0.0178570825425454,0.0020923311313293,0.0173945873850116
1988 Q1,0.0379346152957758,0.0196504836915349,0.0039686671742786,0.0143154644299623
1988 Q2,0.0392081991178988,0.0182397543087238,0.00704314700108479,0.0139252978080902
1988 Q3,0.0431441482096363,0.0171391818739819,0.00932093610276134,0.0166840302328931
1988 Q4,0.0442031715461146,0.0211098455845032,0.00836131811937769,0.0147320078422337
1989 Q1,0.0397085969642638,0.0194126694357676,0.00597117564327195,0.0143247518852243
1989 Q2,0.0468320367008642,0.0278257742970228,0.0055630546362815,0.0134432077675599
1989 Q3,0.0492236709176786,0.0343407277698677,0.00528368882471668,0.00959925432309416
1989 Q4,0.0466597994403013,0.0288771864489924,0.0056892308581021,0.0120933821332068
1990 Q1,0.0481267845937,0.0261014926416335,0.00742275358459933,0.0146025383674671
1990 Q2,0.0404273150742874,0.0221343128233113,0.00642073751384185,0.0118722647371343
1990 Q3,0.0391179608933329,0.0230187362033455,0.00412560250479789,0.0119736221851895
1990 Q4,0.0442371983004707,0.0327584758903473,0.00369756429227406,0.00778115811784931
1991 Q1,0.0594883707229157,0.0514359565987223,0.00446346936141605,0.00358894476277731
1991 Q2,0.0607620569547459,0.0548405521769567,0.00337503440356807,0.0025464703742212
1991 Q3,0.056696201572296,0.0488315761351282,0.00463734575517707,0.00322727968199071
1991 Q4,0.0400390849935362,0.0352974052937048,0.00506283590442836,-0.000321156204596938
1992 Q1,0.0224108470155442,0.0171923935456049,0.00375615300345685,0.00146230046648243
1992 Q2,0.0142574377197917,0.00855508740199665,0.00432832684504201,0.00137402347275308
1992 Q3,0.01315988223783,0.00922411158475239,0.00352452337081206,0.000411247282265522
1992 Q4,0.0195174472274373,0.0133128239569305,0.00279090217627707,0.00341372109422969
1993 Q1,0.0164897683182062,0.0129679538977657,0.0017242540422879,0.00179756037815251
1993 Q2,0.0175253879933239,0.0140181443415954,0.00123719572743914,0.00227004792428932
1993 Q3,0.0131362606983118,0.00938086755980474,0.00121961226435194,0.0025357808741551
1993 Q4,0.0186357023439525,0.00710636941864185,0.00287631465150382,0.00865301827380678
1994 Q1,0.00835522859180258,-0.00535144885976655,0.00108526978053617,0.012621407671033
1994 Q2,0.0010331963255456,-0.0150567953718543,0.00335290536859387,0.012737086328806
1994 Q3,0.00393347457092204,-0.0130827615845576,0.00446075464574398,0.0125554815097356
1994 Q4,-0.000454145261808145,-0.0125175374972094,0.00375834495155562,0.00830504728384567
1995 Q1,0.00927271678516368,-0.0020849754054356,0.00732465820550997,0.00403303398508931
1995 Q2,0.01774923195587,0.0082962836003954,0.00536975494439542,0.00408319341107918
1995 Q3,0.0140823391351746,0.00506256805977783,0.00403700674595717,0.00498276432943956
1995 Q4,0.0124411367390418,0.00383075059713005,0.00528767469214729,0.00332271144976447
1996 Q1,0.0139434355104711,0.00467273325241773,0.00458869809985176,0.00468200415820157
1996 Q2,0.0166803158653792,0.00691698195378251,0.00364708765235327,0.00611624625924344
1996 Q3,0.0191568914299179,0.00999693434757738,0.00462005971252535,0.00453989736981516
1996 Q4,0.0221759138043632,0.0109824717588149,0.00345371181453109,0.00773973023101721
1997 Q1,0.0224894275663554,0.010546515336731,0.00260490026887518,0.0093380119607492
1997 Q2,0.0183681638090298,0.00737908864878442,0.00229395152488082,0.00869512363536454
1997 Q3,0.0156399634658288,0.00371556714350555,0.001226575836614,0.0106978204857092
1997 Q4,0.0153034401815057,0.00691835437490063,0.000907330647642523,0.00747775515896258
1998 Q1,0.0136165820505997,0.0087818210852147,0.00125690515078375,0.00357785581460127
1998 Q2,0.0114091429270107,0.00793275073305203,0.001887812704535,0.00158857948942366
1998 Q3,0.0121219545871632,0.00911350247378401,0.00240154220910273,0.000606909904276482
1998 Q4,0.0106059315329982,0.00688127303898276,0.00231218130089265,0.0014124771931228
1999 Q1,0.0113710897183023,0.00530219600998057,0.0016663508480863,0.00440254286023542
1999 Q2,0.0154702276680894,0.00756767301762068,0.0027481028155021,0.00515445183496661
1999 Q3,0.0184637921882105,0.00832436028118757,0.00293570862856448,0.00720372327845844
1999 Q4,0.0213327092554787,0.00846418224509717,0.0031830414202355,0.00968548559014603
2000 Q1,0.0224438197352762,0.00796235695621993,0.00411363570878593,0.0103678270702703
2000 Q2,0.0208301366669824,0.00650404498652285,0.00349253417238981,0.0108335575080697
2000 Q3,0.0236826099765176,0.00767663910057224,0.0044932317133567,0.0115127391625887
2000 Q4,0.0236241828961787,0.00885609510406521,0.00413562886406035,0.0106324589280532
2001 Q1,0.0202384465121781,0.0083570002916188,0.00568929721653955,0.00619214900401979
2001 Q2,0.0280059383705229,0.014924305432625,0.00539334482031976,0.00768828811757811
2001 Q3,0.0207859130687036,0.0147425983148578,0.0043267452556714,0.00171656949817436
2001 Q4,0.0139329385417221,0.0119756015595431,0.00420815149095019,-0.00225081450877123
2002 Q1,0.0171024890147103,0.0131096676556243,0.00195977130831276,0.00203305005077321
2002 Q2,0.016196416035952,0.0132810134667752,0.00253041984086287,0.000384982728313948
2002 Q3,0.0275114879076042,0.0174948082984819,0.00210553423975571,0.00791114536936655
2002 Q4,0.0335185935923163,0.0184383292668784,0.0017970433334057,0.0132832209920323
2003 Q1,0.034085124992456,0.0182987687345607,0.00149955497605111,0.0142868012818442
2003 Q2,0.0224232773242712,0.00689960253420053,0.00195745405831864,0.013566220731752
2003 Q3,0.0150696559203538,0.00275055800121219,0.00225528839965161,0.01006380951949
2003 Q4,0.0101526602860793,0.00204520408001026,0.00193453126203127,0.00617292494403772
2004 Q1,0.0115610677999496,0.00357857312711742,0.00220817402308918,0.00577432064974301
2004 Q2,0.018062986216012,0.0081468990246356,0.00354013431516969,0.00637595287620667
2004 Q3,0.0153153980289895,0.00655898419198236,0.00339805461533629,0.00535835922167085
2004 Q4,0.0190973348860958,0.00695676979600789,0.00443130716135393,0.00770925792873401
2005 Q1,0.017650721855583,0.00568012898019444,0.00423610259772427,0.00773449027766431
2005 Q2,0.0157710289933052,0.00492250066502481,0.00187082728118545,0.00897770104709494
2005 Q3,0.0198495138048838,0.0091959496222976,0.00133344570921101,0.00932011847337525
2005 Q4,0.0174387818403265,0.00906429644507018,0.000587651772866271,0.00778683362239002
2006 Q1,0.0172739787528244,0.00889318748220638,0.000838268917163733,0.00754252235345428
2006 Q2,0.0163478068412902,0.00889630230915566,0.000873305010209385,0.00657819952192511
2006 Q3,0.0115281894050759,0.00498466615646223,0.00106840361516021,0.00547511963345346
2006 Q4,0.00876661250222462,0.00344195753103937,0.00139977002398905,0.00392488494719621
2007 Q1,0.012724016808373,0.00647404100373266,0.00161116378143042,0.00463881202320994
2007 Q2,0.014440932131187,0.00588868573152543,0.00146102655450904,0.00709121984515251
2007 Q3,0.0156989922874419,0.00754596392899078,0.00126185378610741,0.00689117457234367
2007 Q4,0.0195482596655949,0.00881671900877814,0.00151080202792066,0.00922073862889606
2008 Q1,0.0138955942026407,0.00559302503325793,0.00104082296173326,0.00726174620764954
2008 Q2,0.0154570180011068,0.0088845556988093,0.000946960817676125,0.00562550148462137
2008 Q3,0.01952770114959,0.0115892896840483,0.00101402333682352,0.00692438812871818
2008 Q4,0.00785831598206604,0.0119459754784988,-0.000117213611492536,-0.0039704458849402
2009 Q1,0.00238562691478546,0.0125160545445552,0.000533440090795448,-0.0106638677205652
2009 Q2,-0.00304907759622272,0.0103904252574789,0.00266855287412282,-0.0161080557278244
2009 Q3,-0.00468606029013125,0.00971966682902049,0.00279147220324197,-0.0171971993223937
2009 Q4,0.0141764145856958,0.0112711370095997,0.00799032907615345,-0.00508505150005736
2010 Q1,0.0201900966484151,0.0123311211155733,0.00740379491087143,0.000455180621970437
2010 Q2,0.0201186759220164,0.0089575455017685,0.00646713392898752,0.00469399649126034
2010 Q3,0.0185579136973119,0.00636101213502349,0.00637266956011625,0.00582423200217219
2010 Q4,0.0149831577534037,0.00416244868920642,0.00180761555732985,0.00901309350686741
2011 Q1,0.0183180351772155,0.0082465111093287,0.001735217637859,0.00833630643002784
2011 Q2,0.0237956290632372,0.011379725260121,0.00343314868964266,0.00898275511347359
2011 Q3,0.0236509048979224,0.0109904914131969,0.00392788316867564,0.00873253031604984
2011 Q4,0.0220858975092799,0.0122504952563445,0.00513744892504019,0.00469795332789524
2012 Q1,0.0188796804119965,0.0097534343977734,0.00513906321957917,0.00398718279464392
2012 Q2,0.0141394632900244,0.00821073104385862,0.00323911149312759,0.0026896207530382
2012 Q3,0.0125252865613701,0.00646708671688147,0.00248754704561661,0.00357065279887204
2012 Q4,0.010238387857338,0.00445952996481452,0.00256250567616803,0.00321635221635544
2013 Q1,0.0122923616982547,0.00203613281723777,0.00434928112763374,0.00590694775338315
2013 Q2,0.0122660607675467,0.002716459203,0.00316755634873872,0.00638204521580794
2013 Q3,0.0142812273892758,0.00377478887315465,0.0038135642976411,0.00669287421848006
2013 Q4,0.0140451602301429,0.00586258865323191,0.0020114057759599,0.00617116580095107
2014 Q1,0.0149619121818959,0.00524013278441467,0.0018507532868589,0.00787102611062236
2014 Q2,0.0202213626592843,0.00758264596117875,0.00257240809272743,0.0100663086053781
2014 Q3,0.020148774321246,0.00783761684253582,0.00342768133211282,0.00888347614659739
2014 Q4,0.0201451222333218,0.00558763908921522,0.00511115211919311,0.00944633102491342
2015 Q1,0.0118135989383396,0.00531428629352915,0.00391940548522858,0.00257990715958188
2015 Q2,0.00863036436294471,0.00231638999650617,0.00509483089724951,0.00121914346918903
2015 Q3,0.0098003584475234,0.00155824624219131,0.00493453735481748,0.00330757485051461
2015 Q4,0.00855891114751421,0.0024198981827549,0.00390876354437662,0.0022302494203827
2016 Q1,0.0113740302133062,0.00174128750124643,0.0013479347893145,0.00828480792274526
2016 Q2,0.0108058869508188,0.00315203084321627,0.000559013589315511,0.00709484251828705
2016 Q3,0.00692310278808445,0.00241719179543394,6.72328634540097e-05,0.00443867812919651
2016 Q4,0.00987828912743903,0.00547460669756978,0.000183105770331543,0.00422057665953771
2017 Q1,0.0129547596027588,0.00719145581154811,0.00204919318017702,0.00371411061103365
2017 Q2,0.0102350936130681,0.00368186534290969,0.00110524782479447,0.00544798044536392
2017 Q3,0.00993540016483878,0.00252001863384864,0.00127409445703475,0.00614128707395539
2017 Q4,0.0123964105402439,0.00177189708836434,0.000787484305250034,0.00983702914662948
2018 Q1,0.0130446871416262,0.0030750715731783,0.00116109647169605,0.00880851909675181
2018 Q2,0.0174442501368249,0.00892964953546719,0.00190712953204409,0.00660747106931365
2018 Q3,0.0200362963598761,0.0112655253190917,0.00232828325493339,0.00644248778585103
2018 Q4,0.0160340060640939,0.0119570362972819,0.00295620900011563,0.00112076076669639
2019 Q1,0.0146795563413736,0.010327340889871,0.00346098067058882,0.000891234780913805
2019 Q2,0.0164192367826673,0.0123825583870881,0.00218646116792334,0.00185021722765578
2019 Q3,0.0150848843625261,0.0129354944934574,0.00153712070252586,0.000612269166542813
2019 Q4,0.0168066448028973,0.0114070275035591,0.0016061477402188,0.00379346955911938
